selection,environment,run,index,plate,row,column,group,population,background,ploidy,cross,cross_rep,selection_rep,time,assignment,isolate,gene,genotype_short,genotype_long,amino_acids,mating,auxotrophy,abs_growth_rate,abs_doubling_time,norm_growth_rate,norm_doubling_time
HU,HU,4,5850,3,25,42,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.0268308964907,5.21996093014,0.486876701558,1.03837162971
HU,HU,4,5854,3,25,46,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0403665015729,4.630697631,0.559642978849,0.837421333616
HU,HU,4,5906,3,27,2,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.0527256357099,4.24535160516,0.659477820567,0.60060395504
HU,HU,4,5910,3,27,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.0572018472679,4.12779445184,0.665858043221,0.586713458387
HU,HU,4,5914,3,27,10,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.148056287063,2.75578234046,0.985633334672,0.0208770452743
HU,HU,4,5918,3,27,14,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,0.00990539113743,6.65757034025,0.396247423821,1.3355265392
HU,HU,4,5922,3,27,18,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,0.748443877407,0.418033956054
HU,HU,4,5926,3,27,22,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.0721659972826,3.79253695248,0.649654388446,0.622255676255
HU,HU,4,5930,3,27,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.0558823404157,4.16146374606,0.587457208051,0.767444329134
HU,HU,4,5934,3,27,30,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.0636181302196,3.97441821907,0.615741499561,0.699603288729
HU,HU,4,5938,3,27,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.0868016026012,3.52613451066,0.675995505674,0.564914440041
HU,HU,4,5942,3,27,38,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.0382702128676,4.70763426415,0.521201880394,0.940085806013
HU,HU,4,5946,3,27,42,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.0206585239821,5.5971190101,0.44735645018,1.16050327695
HU,HU,4,5950,3,27,46,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0308524160449,5.01847271889,0.503695086332,0.989377437663
HU,HU,4,6002,3,29,2,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0919123649896,3.44359722914,0.794410356819,0.332043663318
HU,HU,4,6006,3,29,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.0563729332619,4.14885355236,0.643817529003,0.635276237764
HU,HU,4,6010,3,29,10,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.0491381972839,4.34701125876,0.631486078535,0.663177165546
HU,HU,4,6014,3,29,14,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.132930587605,2.91125498494,0.910359496779,0.13549172342
HU,HU,4,6018,3,29,18,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,0.361768438964,1.46686154358
HU,HU,4,6022,3,29,22,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,HU,4,6026,3,29,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.0798987952214,3.64568244058,0.696238774817,0.52234593225
HU,HU,4,6030,3,29,30,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.0574453707094,4.12166555319,0.616474400498,0.69788710787
HU,HU,4,6034,3,29,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.0569636273508,4.13381517208,0.590597097292,0.759753829056
HU,HU,4,6038,3,29,38,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.0699306547593,3.8379311766,0.641335459396,0.640848918992
HU,HU,4,6042,3,29,42,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.0540708973756,4.20900388979,0.58061011694,0.784358384219
HU,HU,4,6042,3,29,42,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.0540708973756,4.20900388979,0.58061011694,0.784358384219
HU,HU,4,6046,3,29,46,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.0617437561788,4.01756293786,0.60028858667,0.736271856725
HU,HU,4,6046,3,29,46,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.0617437561788,4.01756293786,0.60028858667,0.736271856725
HU,HU,4,6098,3,31,2,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0980540084281,3.35027958107,0.808911924126,0.30594546707
HU,HU,4,6102,3,31,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.0756647388903,3.72423505442,0.700824075244,0.512875758534
HU,HU,4,6106,3,31,10,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.0479119965483,4.38346925628,0.622089854903,0.684805116043
HU,HU,4,6110,3,31,14,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.127081810137,2.97617055001,0.895659823741,0.158977201655
HU,HU,4,6114,3,31,18,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,0.369357782725,1.43690911794
HU,HU,4,6118,3,31,22,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,HU,4,6122,3,31,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.0852417507766,3.5522959649,0.734727001233,0.444719800216
HU,HU,4,6126,3,31,30,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.0700628494417,3.83520652633,0.670928165067,0.575769786657
HU,HU,4,6130,3,31,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.0544184354546,4.19976071048,0.581873950413,0.781221434553
HU,HU,4,6134,3,31,38,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.0624949947204,4.0001155421,0.626383211857,0.674882548438
HU,HU,4,6138,3,31,42,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.0664448080041,3.91169971803,0.610884967372,0.711027355804
HU,HU,4,6138,3,31,42,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.0664448080041,3.91169971803,0.610884967372,0.711027355804
HU,HU,4,6142,3,31,46,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.0774753089363,3.69011958714,0.642760088959,0.637647744669
HU,HU,4,6142,3,31,46,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.0774753089363,3.69011958714,0.642760088959,0.637647744669
HU,SC,5,282,0,5,42,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.141909364527,2.81695829963,0.774957130939,0.367811589265
HU,SC,5,286,0,5,46,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.209099523295,2.25773832201,0.913963662694,0.129791287037
HU,SC,5,378,0,7,42,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.122102247581,3.0338383381,0.590954811115,0.758880279667
HU,SC,5,382,0,7,46,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.243890743094,2.0356930934,0.951903167721,0.0711132719362
HU,SC,5,434,0,9,2,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.109231584272,3.19453802357,0.543698055768,0.879122425733
HU,SC,5,438,0,9,6,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.316107742609,1.66151172245,1.0014890617,-0.00214666406694
HU,SC,5,442,0,9,10,parents,,WA/WA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.142087813047,2.81514527578,0.590482580861,0.760033593904
HU,SC,5,442,0,9,10,parents,,WA/WA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.142087813047,2.81514527578,0.590482580861,0.760033593904
HU,SC,5,446,0,9,14,parents,,NA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.239819717186,2.05997781763,0.817398303325,0.290888846131
HU,SC,5,446,0,9,14,parents,,NA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.239819717186,2.05997781763,0.817398303325,0.290888846131
HU,SC,5,450,0,9,18,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.271989940477,1.87837480037,0.90980996775,0.136362854207
HU,SC,5,450,0,9,18,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.271989940477,1.87837480037,0.90980996775,0.136362854207
HU,SC,5,454,0,9,22,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.284528478093,1.81335503762,0.96195854336,0.0559533740497
HU,SC,5,454,0,9,22,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.284528478093,1.81335503762,0.96195854336,0.0559533740497
HU,SC,5,458,0,9,26,constructs,,WA,haploid,,,,,,,RNR4,,WT,,MATα,,0.189085677777,2.40288800385,0.735385618306,0.443427132382
HU,SC,5,462,0,9,30,constructs,,NA,haploid,,,,,,,RNR4,,WT,,MATα,,0.310997026468,1.68502730849,1.01683564114,-0.0240865042946
HU,SC,5,466,0,9,34,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.128453580172,2.96068099426,0.590931457551,0.758937293732
HU,SC,5,470,0,9,38,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,NaN,NaN,NaN,NaN
HU,SC,5,474,0,9,42,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0915806952521,3.44881267223,0.489693520414,1.03004898834
HU,SC,5,478,0,9,46,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,530,0,11,2,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.293054848396,1.77075738893,0.929779964819,0.105038756327
HU,SC,5,534,0,11,6,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.321078743333,1.63900093871,0.999207504153,0.0011437831098
HU,SC,5,538,0,11,10,parents,,WA/WA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.160353014384,2.64067662046,0.618167965961,0.693929200552
HU,SC,5,538,0,11,10,parents,,WA/WA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.160353014384,2.64067662046,0.618167965961,0.693929200552
HU,SC,5,542,0,11,14,parents,,NA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.269525472366,1.89150646896,0.888126941796,0.171162196227
HU,SC,5,542,0,11,14,parents,,NA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.269525472366,1.89150646896,0.888126941796,0.171162196227
HU,SC,5,546,0,11,18,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.295434471906,1.75908992232,0.937970079938,0.0923861915647
HU,SC,5,546,0,11,18,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.295434471906,1.75908992232,0.937970079938,0.0923861915647
HU,SC,5,550,0,11,22,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.281421190974,1.8291971275,0.918393972281,0.122814921721
HU,SC,5,550,0,11,22,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.281421190974,1.8291971275,0.918393972281,0.122814921721
HU,SC,5,554,0,11,26,constructs,,WA,haploid,,,,,,,RNR4,,WT,,MATα,,0.196360559572,2.34842291179,0.740150880445,0.434108699441
HU,SC,5,558,0,11,30,constructs,,NA,haploid,,,,,,,RNR4,,WT,,MATα,,0.306984619256,1.70376172033,1.00407549586,-0.00586774877525
HU,SC,5,562,0,11,34,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.147570645362,2.76052232473,0.630463771327,0.6655146243
HU,SC,5,566,0,11,38,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,NaN,NaN,NaN,NaN
HU,SC,5,570,0,11,42,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.0997740412089,3.32519167973,0.497334092263,1.00771276358
HU,SC,5,574,0,11,46,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,626,0,13,2,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.191424681703,2.38515123646,0.675862451467,0.565198429413
HU,SC,5,630,0,13,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.184335794629,2.43959185181,0.673768753183,0.569674571553
HU,SC,5,634,0,13,10,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.228870510061,2.12739651111,0.75953701763,0.396807815677
HU,SC,5,638,0,13,14,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,0.151807780495,2.71968236083,0.608197367619,0.717388522733
HU,SC,5,642,0,13,18,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,646,0,13,22,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.303909697403,1.71828538458,0.951976185859,0.0710026106116
HU,SC,5,650,0,13,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.272247136348,1.87701122096,0.905424363097,0.14333396784
HU,SC,5,654,0,13,30,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.293411545106,1.76900245585,0.951429609261,0.0718311710481
HU,SC,5,658,0,13,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.255161395962,1.9705180184,0.856665343148,0.223196370215
HU,SC,5,662,0,13,38,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.127275409177,2.97397439117,0.548189212121,0.867254157408
HU,SC,5,666,0,13,42,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.0904116500155,3.46734750633,0.475912436382,1.07123193988
HU,SC,5,670,0,13,46,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,722,0,15,2,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.206237223802,2.27762334633,0.704283138898,0.50577255102
HU,SC,5,726,0,15,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.182894941144,2.45091292405,0.664574582666,0.589496978149
HU,SC,5,730,0,15,10,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.24179364185,2.04815178658,0.788017431649,0.34370055115
HU,SC,5,734,0,15,14,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,0.155071280483,2.68899657383,0.606683445161,0.720984150436
HU,SC,5,738,0,15,18,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,742,0,15,22,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.293964404036,1.76628662428,0.90277794238,0.147556925369
HU,SC,5,746,0,15,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.288859752542,1.79155889082,0.927355504491,0.108805588565
HU,SC,5,750,0,15,30,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.295245220731,1.76001438864,0.918572316911,0.122534789292
HU,SC,5,754,0,15,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.247609568614,2.01386102781,0.806638406226,0.310005996913
HU,SC,5,758,0,15,38,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.113239634231,3.14254910049,0.52456061236,0.930818610742
HU,SC,5,762,0,15,42,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.0912489335663,3.45404849169,0.482237413721,1.05218451011
HU,SC,5,766,0,15,46,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,818,0,17,2,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.220889685082,2.17860204436,0.735830827545,0.442553975774
HU,SC,5,822,0,17,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.215986585546,2.21098638235,0.73059166527,0.452862799636
HU,SC,5,826,0,17,10,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.196406129077,2.34808814359,0.683263500981,0.549486032848
HU,SC,5,830,0,17,14,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.231732802733,2.1094658168,0.771573854211,0.37412383828
HU,SC,5,834,0,17,18,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,0.176063347364,2.50583349282,0.600901571309,0.73479940048
HU,SC,5,838,0,17,22,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,842,0,17,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.302695478431,1.72406097008,0.908142512257,0.13900938152
HU,SC,5,846,0,17,30,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.272659379132,1.87482831172,0.83237195051,0.264699745313
HU,SC,5,850,0,17,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.269688933455,1.89063177234,0.852667291516,0.229945179269
HU,SC,5,854,0,17,38,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.204721023119,2.28826883233,0.72524077577,0.463468053771
HU,SC,5,858,0,17,42,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.158785035998,2.65485313649,0.633806581125,0.657885454879
HU,SC,5,862,0,17,46,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.282633811611,1.82299402863,1.02272589982,-0.0324195410199
HU,SC,5,914,0,19,2,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.224279077853,2.15663305175,0.748626869304,0.417681265303
HU,SC,5,918,0,19,6,constructs,,WA/NA,diploid,,,,,,,RNR4,,rnr4Δ WA/RNR4 NA,,MATa/α,,0.208763343205,2.26005968384,0.728632626909,0.456736496972
HU,SC,5,922,0,19,10,constructs,,WA/NA,diploid,,,,,,,RNR4,,RNR4 WA/rnr4Δ NA,,MATa/α,,0.194219719373,2.36423840805,0.682036654328,0.552078819574
HU,SC,5,926,0,19,14,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4::RNR4*,,MATa,ura3,0.235010428298,2.08920331886,0.774866886136,0.367979602831
HU,SC,5,930,0,19,18,constructs,,WA/WA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,0.16853711704,2.56886174281,0.579702942891,0.786614285342
HU,SC,5,934,0,19,22,constructs,,NA/NA,diploid,,,,,,,RNR2,,rnr2Δ/RNR2,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,938,0,19,26,constructs,,WA/NA,diploid,,,,,,,RNR2,,rnr2Δ WA/RNR2 NA,,MATa/α,,0.310581705004,1.68695524545,0.889782274345,0.168475736506
HU,SC,5,942,0,19,30,constructs,,WA/NA,diploid,,,,,,,RNR2,,RNR2 WA/rnr2Δ NA,,MATa/α,,0.257619397137,1.95668687139,0.786008931054,0.347382389637
HU,SC,5,946,0,19,34,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,rnr2*Δ/RNR2,T206I,MATa/α,,0.255984628022,1.96587091647,0.813526225683,0.297739240012
HU,SC,5,950,0,19,38,constructs,,WA/NA,diploid,F12,2,2,32,,2,RNR2,,RNR2*/rnr2Δ,T206I,MATa/α,,0.210327899099,2.24928786478,0.743152721964,0.428269371904
HU,SC,5,954,0,19,42,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.155760848017,2.68259545115,0.631964664186,0.662084201403
HU,SC,5,958,0,19,46,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATa,ura3,0.288760054119,1.79205691537,1.06285887085,-0.0879500448066
HU,SC,5,1010,0,21,2,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.146502167547,2.77100608494,0.584325966812,0.775154692377
HU,SC,5,1014,0,21,6,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.334565067796,1.57964127458,1.06038318351,-0.0845856959757
HU,SC,5,1018,0,21,10,parents,,WA/WA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.144336504695,2.79249187141,0.573871308668,0.801200847816
HU,SC,5,1018,0,21,10,parents,,WA/WA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.144336504695,2.79249187141,0.573871308668,0.801200847816
HU,SC,5,1022,0,21,14,parents,,NA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.259446716252,1.9464898187,0.848323898164,0.237312890174
HU,SC,5,1022,0,21,14,parents,,NA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.259446716252,1.9464898187,0.848323898164,0.237312890174
HU,SC,5,1026,0,21,18,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.272537492729,1.87547338113,0.812212958179,0.300070050447
HU,SC,5,1026,0,21,18,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.272537492729,1.87547338113,0.812212958179,0.300070050447
HU,SC,5,1030,0,21,22,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.281477628,1.82890783424,0.821745614305,0.283236243293
HU,SC,5,1030,0,21,22,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.281477628,1.82890783424,0.821745614305,0.283236243293
HU,SC,5,1034,0,21,26,constructs,,WA,haploid,,,,,,,RNR4,,WT,,MATα,,0.154050503092,2.69852470101,0.558406818108,0.840611538028
HU,SC,5,1038,0,21,30,constructs,,NA,haploid,,,,,,,RNR4,,WT,,MATα,,0.307809645762,1.6998896531,0.89270142498,0.163750366044
HU,SC,5,1042,0,21,34,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.147312613663,2.76304712826,0.562909887541,0.829024105448
HU,SC,5,1046,0,21,38,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,NaN,NaN,NaN,NaN
HU,SC,5,1050,0,21,42,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.108080173254,3.20982620245,0.528291204953,0.920594702935
HU,SC,5,1054,0,21,46,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
HU,SC,5,1106,0,23,2,parents,,WA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.205661625465,2.28165546931,0.713261594524,0.487496800957
HU,SC,5,1110,0,23,6,parents,,NA,haploid,,,,,,,RNR4,,WT,,MATα,lys2,0.32918080208,1.60304789507,1.02358317989,-0.0336283454908
HU,SC,5,1114,0,23,10,parents,,WA/WA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.138944603272,2.84741829478,0.556973897614,0.844318377134
HU,SC,5,1114,0,23,10,parents,,WA/WA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.138944603272,2.84741829478,0.556973897614,0.844318377134
HU,SC,5,1118,0,23,14,parents,,NA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.24909187799,2.00525011375,0.809653995594,0.304622588726
HU,SC,5,1118,0,23,14,parents,,NA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.24909187799,2.00525011375,0.809653995594,0.304622588726
HU,SC,5,1122,0,23,18,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.266069550184,1.91012468153,0.806519890213,0.310217981645
HU,SC,5,1122,0,23,18,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.266069550184,1.91012468153,0.806519890213,0.310217981645
HU,SC,5,1126,0,23,22,parents,,WA/NA,diploid,,,,,,,RNR2,,WT,,MATa/α,,0.264069918488,1.92100812856,0.764749813693,0.38694024457
HU,SC,5,1126,0,23,22,parents,,WA/NA,diploid,,,,,,,RNR4,,WT,,MATa/α,,0.264069918488,1.92100812856,0.764749813693,0.38694024457
HU,SC,5,1130,0,23,26,constructs,,WA,haploid,,,,,,,RNR4,,WT,,MATα,,0.162783005103,2.6189780079,0.573930488504,0.801052079177
HU,SC,5,1134,0,23,30,constructs,,NA,haploid,,,,,,,RNR4,,WT,,MATα,,0.309253181222,1.69313965891,0.895058738385,0.159945732291
HU,SC,5,1138,0,23,34,constructs,,WA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,0.143503229117,2.80084489402,0.536930699907,0.897192199138
HU,SC,5,1142,0,23,38,constructs,,NA,haploid,,,,,,,RNR4,,rnr4Δ,,MATa,,NaN,NaN,NaN,NaN
HU,SC,5,1146,0,23,42,constructs,,WA/WA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,0.10912884923,3.19589555291,0.528075508039,0.921183863629
HU,SC,5,1150,0,23,46,constructs,,NA/NA,diploid,,,,,,,RNR4,,rnr4Δ/RNR4,,MATa/α,,NaN,NaN,NaN,NaN
