run_1,lane_1,tag_1,run_2,lane_2,tag_2,sample_accession_number,sanger_sample_id,nice_sample_id,species,background,ploidy,cross,cross_rep,selection,selection_rep,time,clone,sample,population,coverage,
6738,6,89,,,,ERS041934,Lys_296,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,89,WAxNA_F12_2_YPD_T0_C89,WAxNA_F12_2_YPD,22.25248769,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289713/WAxNA_F12_2_YPD_T0_C89.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289713/WAxNA_F12_2_YPD_T0_C89.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290250/WAxNA_F12_2_YPD_T0_C89.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290250/WAxNA_F12_2_YPD_T0_C89.de_novo.vcf.gz
6738,6,90,,,,ERS041935,Lys_297,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,90,WAxNA_F12_2_YPD_T0_C90,WAxNA_F12_2_YPD,25.83779182,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289898/WAxNA_F12_2_YPD_T0_C90.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289898/WAxNA_F12_2_YPD_T0_C90.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290032/WAxNA_F12_2_YPD_T0_C90.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290032/WAxNA_F12_2_YPD_T0_C90.de_novo.vcf.gz
6738,6,91,,,,ERS041936,Lys_298,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,91,WAxNA_F12_2_YPD_T0_C91,WAxNA_F12_2_YPD,24.60158927,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289769/WAxNA_F12_2_YPD_T0_C91.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289769/WAxNA_F12_2_YPD_T0_C91.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290072/WAxNA_F12_2_YPD_T0_C91.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290072/WAxNA_F12_2_YPD_T0_C91.de_novo.vcf.gz.tbi
6738,6,92,,,,ERS041937,Lys_300,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,92,WAxNA_F12_2_YPD_T0_C92,WAxNA_F12_2_YPD,21.22133134,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289863/WAxNA_F12_2_YPD_T0_C92.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289863/WAxNA_F12_2_YPD_T0_C92.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290219/WAxNA_F12_2_YPD_T0_C92.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290219/WAxNA_F12_2_YPD_T0_C92.de_novo.vcf.gz
6738,6,93,,,,ERS041938,Lys_301,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,93,WAxNA_F12_2_YPD_T0_C93,WAxNA_F12_2_YPD,22.70226301,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289906/WAxNA_F12_2_YPD_T0_C93.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289906/WAxNA_F12_2_YPD_T0_C93.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290038/WAxNA_F12_2_YPD_T0_C93.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290038/WAxNA_F12_2_YPD_T0_C93.de_novo.vcf.gz.tbi
6738,6,94,,,,ERS041939,Lys_304,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,94,WAxNA_F12_2_YPD_T0_C94,WAxNA_F12_2_YPD,26.05995663,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289792/WAxNA_F12_2_YPD_T0_C94.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289792/WAxNA_F12_2_YPD_T0_C94.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290112/WAxNA_F12_2_YPD_T0_C94.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290112/WAxNA_F12_2_YPD_T0_C94.de_novo.vcf.gz
6738,6,95,,,,ERS041940,Lys_305,,Saccharomyces cerevisiae,WAxNA,haploid,F12,2,YPD,,0,95,WAxNA_F12_2_YPD_T0_C95,WAxNA_F12_2_YPD,25.03818167,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289652/WAxNA_F12_2_YPD_T0_C95.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289652/WAxNA_F12_2_YPD_T0_C95.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290264/WAxNA_F12_2_YPD_T0_C95.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290264/WAxNA_F12_2_YPD_T0_C95.de_novo.vcf.gz.tbi
6738,6,96,,,,ERS041941,Lys_306,,Saccharomyces cerevisiae,WAxNA,diploid,F12,2,YPD,,0,96,WAxNA_F12_2_YPD_T0_C96,WAxNA_F12_2_YPD,28.61696134,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289959/WAxNA_F12_2_YPD_T0_C96.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289959/WAxNA_F12_2_YPD_T0_C96.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290325/WAxNA_F12_2_YPD_T0_C96.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290325/WAxNA_F12_2_YPD_T0_C96.de_novo.vcf.gz
11823,1,37,14893,4,28,ERS364072,2787STDY5607135,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,1,2,,WAxNA_F2_1_RM_1_T2,WAxNA_F2_1_RM_1,106.1891781,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289647/WAxNA_F2_1_RM_1_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289647/WAxNA_F2_1_RM_1_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290091/WAxNA_F2_1_RM_1_T2.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290091/WAxNA_F2_1_RM_1_T2.de_novo.vcf.gz
11823,1,39,14893,4,30,ERS364074,2787STDY5607137,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,1,4,,WAxNA_F2_1_RM_1_T4,WAxNA_F2_1_RM_1,94.17218163,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289779/WAxNA_F2_1_RM_1_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289779/WAxNA_F2_1_RM_1_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290273/WAxNA_F2_1_RM_1_T4.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290273/WAxNA_F2_1_RM_1_T4.de_novo.vcf.gz.tbi
11823,1,41,14893,4,32,ERS364076,2787STDY5607139,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,1,8,,WAxNA_F2_1_RM_1_T8,WAxNA_F2_1_RM_1,105.7671984,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289787/WAxNA_F2_1_RM_1_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289787/WAxNA_F2_1_RM_1_T8.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290015/WAxNA_F2_1_RM_1_T8.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290015/WAxNA_F2_1_RM_1_T8.de_novo.vcf.gz
11822,2,82,,,,ERS364078,2787STDY5607141,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,1,16,,WAxNA_F2_1_RM_1_T16,WAxNA_F2_1_RM_1,96.26031687,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289739/WAxNA_F2_1_RM_1_T16.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289739/WAxNA_F2_1_RM_1_T16.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290352/WAxNA_F2_1_RM_1_T16.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290352/WAxNA_F2_1_RM_1_T16.de_novo.vcf.gz
11822,2,84,,,,ERS364080,2787STDY5607143,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,1,32,,WAxNA_F2_1_RM_1_T32,WAxNA_F2_1_RM_1,96.6425435,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289742/WAxNA_F2_1_RM_1_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289742/WAxNA_F2_1_RM_1_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290366/WAxNA_F2_1_RM_1_T32.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290366/WAxNA_F2_1_RM_1_T32.de_novo.vcf.gz
11823,1,38,14893,4,29,ERS364073,2787STDY5607136,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,2,,WAxNA_F2_1_RM_2_T2,WAxNA_F2_1_RM_2,100.3870047,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289821/WAxNA_F2_1_RM_2_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289821/WAxNA_F2_1_RM_2_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290305/WAxNA_F2_1_RM_2_T2.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290305/WAxNA_F2_1_RM_2_T2.de_novo.vcf.gz.tbi
11823,1,40,14893,4,31,ERS364075,2787STDY5607138,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,4,,WAxNA_F2_1_RM_2_T4,WAxNA_F2_1_RM_2,103.4460788,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289822/WAxNA_F2_1_RM_2_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289822/WAxNA_F2_1_RM_2_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290190/WAxNA_F2_1_RM_2_T4.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290190/WAxNA_F2_1_RM_2_T4.de_novo.vcf.gz
11823,1,42,14893,4,33,ERS364077,2787STDY5607140,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,8,,WAxNA_F2_1_RM_2_T8,WAxNA_F2_1_RM_2,110.5333738,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289982/WAxNA_F2_1_RM_2_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289982/WAxNA_F2_1_RM_2_T8.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290180/WAxNA_F2_1_RM_2_T8.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290180/WAxNA_F2_1_RM_2_T8.de_novo.vcf.gz
11822,2,83,,,,ERS364079,2787STDY5607142,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,16,,WAxNA_F2_1_RM_2_T16,WAxNA_F2_1_RM_2,96.02232727,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289919/WAxNA_F2_1_RM_2_T16.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289919/WAxNA_F2_1_RM_2_T16.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290291/WAxNA_F2_1_RM_2_T16.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290291/WAxNA_F2_1_RM_2_T16.de_novo.vcf.gz.tbi
11822,2,85,,,,ERS364081,2787STDY5607144,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,32,,WAxNA_F2_1_RM_2_T32,WAxNA_F2_1_RM_2,97.53791633,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289698/WAxNA_F2_1_RM_2_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289698/WAxNA_F2_1_RM_2_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290064/WAxNA_F2_1_RM_2_T32.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290064/WAxNA_F2_1_RM_2_T32.de_novo.vcf.gz.tbi
11822,2,81,,,,ERS364071,2787STDY5607134,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,YPD,1,0,,WAxNA_F2_1_YPD_1_T0,WAxNA_F2_1_YPD_1,115.4558908,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289705/WAxNA_F2_1_YPD_1_T0.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289705/WAxNA_F2_1_YPD_1_T0.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290089/WAxNA_F2_1_YPD_1_T0.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290089/WAxNA_F2_1_YPD_1_T0.de_novo.vcf.gz
11823,1,43,,,,ERS364082,2787STDY5607145,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,YPD,1,32,,WAxNA_F2_1_YPD_1_T32,WAxNA_F2_1_YPD_1,27.95126493,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289672/WAxNA_F2_1_YPD_1_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289672/WAxNA_F2_1_YPD_1_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290320/WAxNA_F2_1_YPD_1_T32.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290320/WAxNA_F2_1_YPD_1_T32.de_novo.vcf.gz.tbi
16356,5,9,16549,4,9,ERS661882,2787STDY6029190,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,2,,WA_HU_1_T2,WA_HU_1,71.80375604,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289803/WA_HU_1_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289803/WA_HU_1_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290209/WA_HU_1_T2.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290209/WA_HU_1_T2.de_novo.vcf.gz
16356,5,45,16549,4,45,ERS661918,2787STDY6029226,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,4,,WA_HU_1_T4,WA_HU_1,56.54559998,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289691/WA_HU_1_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289691/WA_HU_1_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290104/WA_HU_1_T4.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290104/WA_HU_1_T4.de_novo.vcf.gz.tbi
16356,6,3,16549,5,3,ERS661954,2787STDY6029262,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,8,,WA_HU_1_T8,WA_HU_1,45.17533209,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289783/WA_HU_1_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289783/WA_HU_1_T8.background.vcf.gz.tbi
16356,6,39,16549,5,39,ERS661990,2787STDY6029299,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,16,,WA_HU_1_T16,WA_HU_1,35.25595136,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289722/WA_HU_1_T16.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289722/WA_HU_1_T16.background.vcf.gz
16356,6,75,16549,5,75,ERS662026,2787STDY6029335,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,32,,WA_HU_1_T32,WA_HU_1,49.43234553,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289704/WA_HU_1_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289704/WA_HU_1_T32.background.vcf.gz.tbi
16356,5,10,16549,4,10,ERS661883,2787STDY6029191,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,2,,WA_HU_2_T2,WA_HU_2,75.32264269,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289830/WA_HU_2_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289830/WA_HU_2_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290179/WA_HU_2_T2.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290179/WA_HU_2_T2.de_novo.vcf.gz
16356,5,46,16549,4,46,ERS661919,2787STDY6029227,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,4,,WA_HU_2_T4,WA_HU_2,77.86286008,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289649/WA_HU_2_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289649/WA_HU_2_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290088/WA_HU_2_T4.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290088/WA_HU_2_T4.de_novo.vcf.gz.tbi
16356,6,4,16549,5,4,ERS661955,2787STDY6029263,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,8,,WA_HU_2_T8,WA_HU_2,42.12195439,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289961/WA_HU_2_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289961/WA_HU_2_T8.background.vcf.gz.tbi
16356,6,40,16549,5,40,ERS661991,2787STDY6029300,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,16,,WA_HU_2_T16,WA_HU_2,28.70898974,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289913/WA_HU_2_T16.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289913/WA_HU_2_T16.background.vcf.gz.tbi
16356,6,76,16549,5,76,ERS662027,2787STDY6029336,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,32,,WA_HU_2_T32,WA_HU_2,65.60802882,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289965/WA_HU_2_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289965/WA_HU_2_T32.background.vcf.gz
16356,5,25,16549,4,25,ERS661898,2787STDY6029206,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,2,,WA_RM_1_T2,WA_RM_1,82.7470632,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289618/WA_RM_1_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289618/WA_RM_1_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290161/WA_RM_1_T2.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290161/WA_RM_1_T2.de_novo.vcf.gz.tbi
16356,5,61,16549,4,61,ERS661934,2787STDY6029242,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,4,,WA_RM_1_T4,WA_RM_1,74.01543925,ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290003/WA_RM_1_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290003/WA_RM_1_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290202/WA_RM_1_T4.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290202/WA_RM_1_T4.de_novo.vcf.gz
16356,6,19,16549,5,19,ERS661970,2787STDY6029279,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,8,,WA_RM_1_T8,WA_RM_1,89.04405557,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289641/WA_RM_1_T8.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289641/WA_RM_1_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290332/WA_RM_1_T8.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290332/WA_RM_1_T8.de_novo.vcf.gz.tbi
16356,6,55,16549,5,55,ERS662006,2787STDY6029315,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,16,,WA_RM_1_T16,WA_RM_1,97.87007743,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289640/WA_RM_1_T16.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289640/WA_RM_1_T16.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290076/WA_RM_1_T16.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290076/WA_RM_1_T16.de_novo.vcf.gz.tbi
16356,7,13,16549,6,13,ERS662042,2787STDY6029351,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,32,,WA_RM_1_T32,WA_RM_1,94.7924872,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289909/WA_RM_1_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289909/WA_RM_1_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290282/WA_RM_1_T32.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290282/WA_RM_1_T32.de_novo.vcf.gz
16356,5,26,16549,4,26,ERS661899,2787STDY6029207,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,2,,WA_RM_2_T2,WA_RM_2,81.80606274,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289717/WA_RM_2_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289717/WA_RM_2_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290328/WA_RM_2_T2.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290328/WA_RM_2_T2.de_novo.vcf.gz.tbi
16356,5,62,16549,4,62,ERS661935,2787STDY6029243,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,4,,WA_RM_2_T4,WA_RM_2,83.80893437,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289757/WA_RM_2_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289757/WA_RM_2_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290008/WA_RM_2_T4.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290008/WA_RM_2_T4.de_novo.vcf.gz.tbi
16356,6,20,16549,5,20,ERS661971,2787STDY6029280,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,8,,WA_RM_2_T8,WA_RM_2,88.51860502,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289969/WA_RM_2_T8.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289969/WA_RM_2_T8.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290278/WA_RM_2_T8.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290278/WA_RM_2_T8.de_novo.vcf.gz.tbi
16356,6,56,16549,5,56,ERS662007,2787STDY6029316,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,16,,WA_RM_2_T16,WA_RM_2,98.89426765,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289809/WA_RM_2_T16.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289809/WA_RM_2_T16.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290037/WA_RM_2_T16.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290037/WA_RM_2_T16.de_novo.vcf.gz
16356,7,14,16549,6,14,ERS662043,2787STDY6029352,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,32,,WA_RM_2_T32,WA_RM_2,95.89650891,ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290001/WA_RM_2_T32.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290001/WA_RM_2_T32.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290029/WA_RM_2_T32.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290029/WA_RM_2_T32.de_novo.vcf.gz
4505,7,2,4505,7,12,ERS016990,,DBVPG6044,Saccharomyces cerevisiae,WA,haploid,,,YPD,,0,,WA_YPD_T0,WA_YPD,24.65909059,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289761/WA_YPD_T0.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289761/WA_YPD_T0.background.vcf.gz
16356,5,15,16549,4,15,ERS661888,2787STDY6029196,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,2,,NA_HU_1_T2,NA_HU_1,98.56162953,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289774/NA_HU_1_T2.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289774/NA_HU_1_T2.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290153/NA_HU_1_T2.de_novo.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290153/NA_HU_1_T2.de_novo.vcf.gz.tbi
16356,5,51,16549,4,51,ERS661924,2787STDY6029232,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,4,,NA_HU_1_T4,NA_HU_1,81.50832067,ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289993/NA_HU_1_T4.background.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ289/ERZ289993/NA_HU_1_T4.background.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290359/NA_HU_1_T4.de_novo.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ290/ERZ290359/NA_HU_1_T4.de_novo.vcf.gz
